ID EMPRESA;NOMBRE EMPRESA;AÑO CARGUE;PERIODO CARGUE;DEPARTAMENTO;MUNICIPIO;NUAP;COSTO DE RECOLECCION  Y TRANSPORTE;COSTO DE DISPOSICION FINAL;TONELADAS DE RECHAZO;TONELADAS DE RESIDUOS;NUMERO DE SUSCRIPTORES ATENDIDOS;NUMERO DE SUSCRIPTORES PREDIO DESOCUPADO;FECHA DE CERTIFICACIÓN
4;AQUAMANA E.S.P.;2016;ABRIL;CALDAS;VILLAMARIA;899917873;82331;32164;0;949,125;13872;339;2018-09-29
4;AQUAMANA E.S.P.;2016;AGOSTO;CALDAS;VILLAMARIA;899917873;82331;32164;0;949,125;14081;376;2018-09-29
4;AQUAMANA E.S.P.;2016;DICIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;949,125;14334;356;2018-09-30
4;AQUAMANA E.S.P.;2016;JULIO;CALDAS;VILLAMARIA;899917873;82331;32164;0;949,125;14019;373;2018-09-29
4;AQUAMANA E.S.P.;2016;JUNIO;CALDAS;VILLAMARIA;899917873;82331;32164;0;949,125;13938;383;2018-09-29
4;AQUAMANA E.S.P.;2016;MAYO;CALDAS;VILLAMARIA;899917873;82331;32164;0;949,125;13891;351;2018-09-29
4;AQUAMANA E.S.P.;2016;NOVIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;733,17;14277;379;2018-08-23
4;AQUAMANA E.S.P.;2016;OCTUBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;949,125;14254;336;2018-09-30
4;AQUAMANA E.S.P.;2016;SEPTIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;949,125;14111;368;2018-09-30
4;AQUAMANA E.S.P.;2017;ABRIL;CALDAS;VILLAMARIA;899917873;82331;32164;0;798,55;13878;341;2018-06-21
4;AQUAMANA E.S.P.;2017;AGOSTO;CALDAS;VILLAMARIA;899917873;82331;32164;0;772,53;14086;374;2018-08-23
4;AQUAMANA E.S.P.;2017;DICIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;721,54;14332;353;2018-08-23
4;AQUAMANA E.S.P.;2017;ENERO;CALDAS;VILLAMARIA;899917873;82331;32164;0;873,75;13842;317;2018-06-21
4;AQUAMANA E.S.P.;2017;FEBRERO;CALDAS;VILLAMARIA;899917873;82331;32164;0;717,35;13853;328;2018-08-23
4;AQUAMANA E.S.P.;2017;JULIO;CALDAS;VILLAMARIA;899917873;82331;32164;0;893,21;14022;377;2018-06-21
4;AQUAMANA E.S.P.;2017;JUNIO;CALDAS;VILLAMARIA;899917873;82331;32164;0;904,22;13941;389;2018-06-21
4;AQUAMANA E.S.P.;2017;MARZO;CALDAS;VILLAMARIA;899917873;82331;32164;0;857,72;13860;336;2018-06-21
4;AQUAMANA E.S.P.;2017;MAYO;CALDAS;VILLAMARIA;899917873;82331;32164;0;970,48;13895;356;2018-06-21
4;AQUAMANA E.S.P.;2017;NOVIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;733,17;14277;379;2018-08-23
4;AQUAMANA E.S.P.;2017;OCTUBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;743,83;14250;331;2018-08-23
4;AQUAMANA E.S.P.;2017;SEPTIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;743,83;14117;331;2018-08-23
4;AQUAMANA E.S.P.;2018;ABRIL;CALDAS;VILLAMARIA;899917873;82331;32164;0;682,81;14518;356;2018-08-23
4;AQUAMANA E.S.P.;2018;AGOSTO;CALDAS;VILLAMARIA;899917873;82331;32164;0;803,78;14415;358;2018-09-30
4;AQUAMANA E.S.P.;2018;DICIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15568;369;2019-10-31
4;AQUAMANA E.S.P.;2018;ENERO;CALDAS;VILLAMARIA;899917873;82331;32164;0;636,26;14361;327;2018-08-23
4;AQUAMANA E.S.P.;2018;FEBRERO;CALDAS;VILLAMARIA;899917873;82331;32164;0;637,46;14420;321;2018-08-23
4;AQUAMANA E.S.P.;2018;JULIO;CALDAS;VILLAMARIA;899917873;82331;32164;0;925,68;14405;354;2018-09-03
4;AQUAMANA E.S.P.;2018;JUNIO;CALDAS;VILLAMARIA;899917873;82331;32164;0;750,94;14410;352;2018-09-03
4;AQUAMANA E.S.P.;2018;MARZO;CALDAS;VILLAMARIA;899917873;82331;32164;0;616,16;14489;354;2018-08-23
4;AQUAMANA E.S.P.;2018;MAYO;CALDAS;VILLAMARIA;899917873;82331;32164;0;750,94;14520;352;2018-08-23
4;AQUAMANA E.S.P.;2018;NOVIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;14419;369;2018-12-31
4;AQUAMANA E.S.P.;2018;OCTUBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;1057,29;14421;358;2018-12-31
4;AQUAMANA E.S.P.;2018;SEPTIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;946,56;14412;358;2018-12-31
4;AQUAMANA E.S.P.;2019;ABRIL;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15756;369;2019-10-31
4;AQUAMANA E.S.P.;2019;AGOSTO;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15751;369;2019-10-31
4;AQUAMANA E.S.P.;2019;DICIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;993,75;14976;367;2021-11-29
4;AQUAMANA E.S.P.;2019;ENERO;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15613;369;2019-10-31
4;AQUAMANA E.S.P.;2019;FEBRERO;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15613;369;2019-10-31
4;AQUAMANA E.S.P.;2019;JULIO;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15817;369;2019-10-31
4;AQUAMANA E.S.P.;2019;JUNIO;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15817;369;2019-10-31
4;AQUAMANA E.S.P.;2019;MARZO;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15796;369;2019-10-31
4;AQUAMANA E.S.P.;2019;MAYO;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15817;369;2019-10-31
4;AQUAMANA E.S.P.;2019;NOVIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;879,98;16008;378;2021-11-29
4;AQUAMANA E.S.P.;2019;OCTUBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15817;369;2019-10-31
4;AQUAMANA E.S.P.;2019;SEPTIEMBRE;CALDAS;VILLAMARIA;899917873;82331;32164;0;1027,33;15817;369;2019-10-31
4;AQUAMANA E.S.P.;2021;ABRIL;CALDAS;VILLAMARIA;899917873;92896;35832,95;0;910,84;16679;120;26/07/2021
4;AQUAMANA E.S.P.;2021;ENERO;CALDAS;VILLAMARIA;899917873;92895,99;35892,95;0;901,45;16554;120;26/07/2021
4;AQUAMANA E.S.P.;2021;FEBRERO;CALDAS;VILLAMARIA;899917873;92896;35832,95;0;856,18;16450;120;26/07/2021
4;AQUAMANA E.S.P.;2021;MARZO;CALDAS;VILLAMARIA;899917873;92896;35832,95;0;957,1;16644;120;26/07/2021
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2016;AGOSTO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90073,07;17978,31;0;143579,58;1992852;13049;2016-10-14
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2016;DICIEMBRE;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90073,07;17978,31;0;143579,58;1992852;13049;2017-04-11
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2016;JULIO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90073,07;17978,31;0;143579,58;1992852;13049;2016-10-14
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2016;JUNIO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90073,07;17978,31;0;149873,262;1978804;11844;2016-10-14
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2016;MAYO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90073,07;17978,31;0;149873,262;1978804;11844;2016-10-14
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2016;NOVIEMBRE;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90073,07;17978,31;0;143579,58;1992852;13049;2017-01-04
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2016;OCTUBRE;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90073,07;17978,31;0;143579,58;1992852;13049;2017-01-04
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2016;SEPTIEMBRE;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90073,07;17978,31;0;143579,58;1992852;13049;2016-10-14
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;ABRIL;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90075,77;17978,31;0;150591,048;2006321;4521;2017-07-07
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;AGOSTO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;92157,46;21371,17;0;146919,05;2018482;2238;2017-10-10
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;DICIEMBRE;BOGOTA, D.C.;BOGOTA, D.C.;56111001;92157,46;21371,17;0;146919,05;2018482;2238;2018-02-26
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;ENERO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90075,77;17978,31;0;150591,048;2006321;4521;2017-04-11
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;FEBRERO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90075,77;17978,31;0;150591,048;2006321;4521;2017-04-11
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;JULIO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;92157,46;21371,17;0;146919,05;2018482;2238;2017-09-08
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;JUNIO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90075,77;17978,31;0;150591,048;2006321;4521;2017-08-29
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;MARZO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90075,77;17978,31;0;150591,048;2006321;4521;2017-04-11
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;MAYO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;90075,77;17978,31;0;150591,048;2006321;4521;2017-07-07
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;NOVIEMBRE;BOGOTA, D.C.;BOGOTA, D.C.;56111001;92157,46;21371,17;0;146919,05;2018482;2238;2017-12-27
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;OCTUBRE;BOGOTA, D.C.;BOGOTA, D.C.;56111001;92157,46;21371,17;0;146919,05;2018482;2238;2017-11-07
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2017;SEPTIEMBRE;BOGOTA, D.C.;BOGOTA, D.C.;56111001;92157,46;21371,17;0;146919,05;2018482;2238;2017-10-10
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2018;ENERO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;92157,46;21371,17;0;146919,05;2018482;2238;2018-02-26
70;EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P;2018;FEBRERO;BOGOTA, D.C.;BOGOTA, D.C.;56111001;92157,46;21371,17;0;146919,05;2018482;2238;2018-03-26
81;ASEO TECNICO S.A.S. E.S.P.;2016;ABRIL;LA GUAJIRA;MAICAO;26144430;83948,18;69689,83;0;2850,19;21859;549;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2016;AGOSTO;LA GUAJIRA;MAICAO;26144430;84376,86;69689,83;0;2517,3;21939;378;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2016;DICIEMBRE;LA GUAJIRA;MAICAO;26144430;84376,86;71696,8;0;2517,3;21939;378;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2016;JULIO;LA GUAJIRA;MAICAO;26144430;84376,86;69689,83;0;2517,3;21939;378;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2016;JUNIO;LA GUAJIRA;MAICAO;26144430;83948,18;69689,83;0;2850,19;21859;549;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2016;MAYO;LA GUAJIRA;MAICAO;26144430;83948,18;69689,83;0;2850,19;21859;549;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2016;NOVIEMBRE;LA GUAJIRA;MAICAO;26144430;84376,86;71966,3;0;2517,3;21939;378;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2016;OCTUBRE;LA GUAJIRA;MAICAO;26144430;84376,86;69689,83;0;2517,3;21939;378;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2016;SEPTIEMBRE;LA GUAJIRA;MAICAO;26144430;84376,86;69689,83;0;2517,3;21939;378;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2017;ABRIL;LA GUAJIRA;MAICAO;26144430;86591,19;71696,8;0;3099,68;21981;223;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2017;AGOSTO;LA GUAJIRA;MAICAO;26144430;86613,28;69636,45;0;3077,64;21985;220;2018-02-09
81;ASEO TECNICO S.A.S. E.S.P.;2017;DICIEMBRE;LA GUAJIRA;MAICAO;26144430;86613,28;68155,8;0;3077,64;21985;220;2018-02-09
81;ASEO TECNICO S.A.S. E.S.P.;2017;ENERO;LA GUAJIRA;MAICAO;26144430;85139,22;71696,8;0;3099,68;21981;223;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2017;FEBRERO;LA GUAJIRA;MAICAO;26144430;86591,19;71696,8;0;3099,68;21981;223;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2017;JULIO;LA GUAJIRA;MAICAO;26144430;86627,65;69600,76;0;3063,48;21985;220;2018-02-09
81;ASEO TECNICO S.A.S. E.S.P.;2017;JUNIO;LA GUAJIRA;MAICAO;26144430;86591,19;71696,8;0;3099,68;21981;223;2018-02-09
81;ASEO TECNICO S.A.S. E.S.P.;2017;MARZO;LA GUAJIRA;MAICAO;26144430;86591,19;71696,8;0;3099,68;21981;223;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2017;MAYO;LA GUAJIRA;MAICAO;26144430;86591,19;71696,8;0;3099,68;21981;223;2017-09-20
81;ASEO TECNICO S.A.S. E.S.P.;2017;NOVIEMBRE;LA GUAJIRA;MAICAO;26144430;86613,28;69636,45;0;3077,64;21985;220;2018-02-09
81;ASEO TECNICO S.A.S. E.S.P.;2017;OCTUBRE;LA GUAJIRA;MAICAO;26144430;86613,28;69636,45;0;3077,64;21985;220;2018-02-09
81;ASEO TECNICO S.A.S. E.S.P.;2017;SEPTIEMBRE;LA GUAJIRA;MAICAO;26144430;86613,28;69636,45;0;3077,64;21985;220;2018-02-09
81;ASEO TECNICO S.A.S. E.S.P.;2018;ABRIL;LA GUAJIRA;MAICAO;26144430;89492,79;69280,6;0,007;3194,237;21976;234;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;AGOSTO;LA GUAJIRA;MAICAO;26144430;89538,44;72151,9;0,082;3147,833;21960;215;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;DICIEMBRE;LA GUAJIRA;MAICAO;26144430;92484,25;72151,9;0,082;3147,833;21960;215;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;ENERO;LA GUAJIRA;MAICAO;26144430;87996,34;71658,73;0,007;3194,237;21976;234;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;FEBRERO;LA GUAJIRA;MAICAO;26144430;89492,79;71658,73;0,007;3194,237;21976;234;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;JULIO;LA GUAJIRA;MAICAO;26144430;89538,44;72151,9;0,082;3147,833;21960;215;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;JUNIO;LA GUAJIRA;MAICAO;26144430;89492,79;69280,6;0,007;3194,237;21976;234;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;MARZO;LA GUAJIRA;MAICAO;26144430;89492,79;69280,6;0,007;3194,237;21976;234;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;MAYO;LA GUAJIRA;MAICAO;26144430;89492,79;69280,6;0,007;3194,237;21976;234;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;NOVIEMBRE;LA GUAJIRA;MAICAO;26144430;92484,25;72151,9;0,082;3147,833;21960;215;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;OCTUBRE;LA GUAJIRA;MAICAO;26144430;91011,35;72151,9;0,082;3147,833;21960;215;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2018;SEPTIEMBRE;LA GUAJIRA;MAICAO;26144430;89538,44;72151,9;0,082;3147,833;21960;215;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2019;ABRIL;LA GUAJIRA;MAICAO;26144430;92384,84;66964,6;0,031;3247,299;21913;212;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2019;AGOSTO;LA GUAJIRA;MAICAO;26144430;95461,95;71603,59;0,046;3019,33;22624;223;2019-10-15
81;ASEO TECNICO S.A.S. E.S.P.;2019;DICIEMBRE;LA GUAJIRA;MAICAO;26144430;95461,95;71603,59;0,046;3019,33;22624;223;2020-02-17
81;ASEO TECNICO S.A.S. E.S.P.;2019;ENERO;LA GUAJIRA;MAICAO;26144430;92384,84;66964,6;0,031;3247,299;21913;212;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2019;FEBRERO;LA GUAJIRA;MAICAO;26144430;92384,84;66964,6;0,031;3247,299;21913;212;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2019;JULIO;LA GUAJIRA;MAICAO;26144430;95530,73;71603,59;0,046;3019,33;22624;223;2019-08-27
81;ASEO TECNICO S.A.S. E.S.P.;2019;JUNIO;LA GUAJIRA;MAICAO;26144430;93835,28;66964,6;0,031;3247,299;21913;212;2019-07-15
81;ASEO TECNICO S.A.S. E.S.P.;2019;MARZO;LA GUAJIRA;MAICAO;26144430;92384,84;66964,6;0,031;3247,299;21913;212;2019-06-17
81;ASEO TECNICO S.A.S. E.S.P.;2019;MAYO;LA GUAJIRA;MAICAO;26144430;92384,84;66964,6;0,031;3247,299;21913;212;2019-06-04
81;ASEO TECNICO S.A.S. E.S.P.;2019;NOVIEMBRE;LA GUAJIRA;MAICAO;26144430;95461,95;71603,59;0,046;3019,33;22624;223;2020-01-07
81;ASEO TECNICO S.A.S. E.S.P.;2019;OCTUBRE;LA GUAJIRA;MAICAO;26144430;95461,95;71603,59;0,046;3019,33;22624;223;2019-12-05
81;ASEO TECNICO S.A.S. E.S.P.;2019;SEPTIEMBRE;LA GUAJIRA;MAICAO;26144430;95461,95;71603,59;0,046;3019,33;22624;223;2019-11-15
81;ASEO TECNICO S.A.S. E.S.P.;2020;ABRIL;LA GUAJIRA;MAICAO;26144430;98448,03;77630,44;0,033;3053,323;25838;217;2020-05-20
81;ASEO TECNICO S.A.S. E.S.P.;2020;AGOSTO;LA GUAJIRA;MAICAO;26144430;98714,73;82460,75;0,018;2840,405;25863;186;23/09/2020
81;ASEO TECNICO S.A.S. E.S.P.;2020;DICIEMBRE;LA GUAJIRA;MAICAO;26144430;98714,73;82490,46;0,018;2840,405;25863;186;17/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2020;ENERO;LA GUAJIRA;MAICAO;26144430;95423,12;91670,16;0,033;3053,323;25838;217;2/03/2020
81;ASEO TECNICO S.A.S. E.S.P.;2020;ENERO;LA GUAJIRA;MAICAO;26144430;95423,12;91670,16;0,033;3053,323;25838;217;2020-03-02
81;ASEO TECNICO S.A.S. E.S.P.;2020;FEBRERO;LA GUAJIRA;MAICAO;26144430;98448,03;77630,44;0,033;3053,323;25838;217;25/03/2020
81;ASEO TECNICO S.A.S. E.S.P.;2020;FEBRERO;LA GUAJIRA;MAICAO;26144430;98448,03;77630,44;0,033;3053,323;25838;217;2020-03-25
81;ASEO TECNICO S.A.S. E.S.P.;2020;JULIO;LA GUAJIRA;MAICAO;26144430;98714,73;82460,75;0,018;2840,405;25863;186;2020-08-20
81;ASEO TECNICO S.A.S. E.S.P.;2020;JUNIO;LA GUAJIRA;MAICAO;26144430;98448,03;77630,44;0,033;3053,323;25838;217;2020-07-22
81;ASEO TECNICO S.A.S. E.S.P.;2020;MARZO;LA GUAJIRA;MAICAO;26144430;98448,03;77630,44;0,033;3053,323;25838;217;2020-04-22
81;ASEO TECNICO S.A.S. E.S.P.;2020;MAYO;LA GUAJIRA;MAICAO;26144430;98448,03;77630,44;0,033;3053,323;25838;217;2020-06-25
81;ASEO TECNICO S.A.S. E.S.P.;2020;NOVIEMBRE;LA GUAJIRA;MAICAO;26144430;98714,73;82460,75;0,018;2840,405;25863;186;17/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2020;OCTUBRE;LA GUAJIRA;MAICAO;26144430;98714,73;82460,75;0,018;2840,405;25863;186;17/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2020;SEPTIEMBRE;LA GUAJIRA;MAICAO;26144430;98714,73;82460,75;0,018;2840,405;25863;186;17/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2021;ABRIL;LA GUAJIRA;MAICAO;26144430;98605,11;80625,94;0,005;2961,018;25197;121;17/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2021;AGOSTO;LA GUAJIRA;MAICAO;26144430;98838,78;84676,26;0,002;2783,72;24467;309;17/09/2021
81;ASEO TECNICO S.A.S. E.S.P.;2021;DICIEMBRE;LA GUAJIRA;MAICAO;26144430;98838,78;74077,51;0,002;2783,72;24467;309;19/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2021;ENERO;LA GUAJIRA;MAICAO;26144430;98558,94;80625,94;0,005;2961,018;25197;121;17/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2021;FEBRERO;LA GUAJIRA;MAICAO;26144430;98558,94;80625,94;0,005;2961,018;25197;121;17/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2021;JULIO;LA GUAJIRA;MAICAO;26144430;98838,78;84676,26;0,002;2783,72;24467;309;19/08/2021
81;ASEO TECNICO S.A.S. E.S.P.;2021;JUNIO;LA GUAJIRA;MAICAO;26144430;98605,11;81325,75;0,005;2961,018;25197;121;16/07/2021
81;ASEO TECNICO S.A.S. E.S.P.;2021;MARZO;LA GUAJIRA;MAICAO;26144430;98605,11;80625,94;0,005;2961,018;25197;121;17/01/2022
81;ASEO TECNICO S.A.S. E.S.P.;2021;MAYO;LA GUAJIRA;MAICAO;26144430;98605,11;80625,94;0,005;2961,018;25197;121;18/06/2021
81;ASEO TECNICO S.A.S. E.S.P.;2021;NOVIEMBRE;LA GUAJIRA;MAICAO;26144430;98838,78;84676,26;0,002;2783,72;24467;309;16/12/2021
81;ASEO TECNICO S.A.S. E.S.P.;2021;OCTUBRE;LA GUAJIRA;MAICAO;26144430;98838,78;84676,26;0,002;2783,72;24467;309;18/11/2021
81;ASEO TECNICO S.A.S. E.S.P.;2021;SEPTIEMBRE;LA GUAJIRA;MAICAO;26144430;98838,78;84676,26;0,002;2783,72;24467;309;19/10/2021
81;ASEO TECNICO S.A.S. E.S.P.;2022;ABRIL;LA GUAJIRA;MAICAO;26144430;103864,71;77295,25;0,21;2982,508;26068;312;18/05/2022
81;ASEO TECNICO S.A.S. E.S.P.;2022;ENERO;LA GUAJIRA;MAICAO;26144430;101713,47;77044,92;0,21;2982,508;26068;312;16/02/2022
81;ASEO TECNICO S.A.S. E.S.P.;2022;FEBRERO;LA GUAJIRA;MAICAO;26144430;101713,47;77044,91;0,21;2982,508;26068;312;17/03/2022
81;ASEO TECNICO S.A.S. E.S.P.;2022;MARZO;LA GUAJIRA;MAICAO;26144430;101713,47;77431,49;0,21;2982,508;26068;312;19/04/2022
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;ABRIL;ATLANTICO;BARRANQUILLA;1577308001;85859;28017;0;31226;275794;16047;2020-07-20
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;ABRIL;ATLANTICO;GALAPA;1577408296;100462;23260;0;664;7400;368;2020-07-20
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;ABRIL;ATLANTICO;PUERTO COLOMBIA;1577508573;97574;28017;0;1000;10785;1061;2020-07-21
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;AGOSTO;ATLANTICO;BARRANQUILLA;1577308001;85852;27887;0;32699;302468;20252;2020-07-20
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;AGOSTO;ATLANTICO;GALAPA;1577408296;98367;23129;0;743;7997;424;2020-07-21
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;AGOSTO;ATLANTICO;PUERTO COLOMBIA;1577508573;97393;27887;0;1046;11384;1276;2020-07-21
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;AGOSTO;ATLANTICO;SABANALARGA;1577608638;121927;28017;0;1454;13370;900;2020-07-21
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;DICIEMBRE;ATLANTICO;BARRANQUILLA;1577308001;85852;27887;0;32699;302468;20252;2020-07-20
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;DICIEMBRE;ATLANTICO;GALAPA;1577408296;98367;23129;0;743;7997;424;2020-07-20
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;DICIEMBRE;ATLANTICO;PUERTO COLOMBIA;1577508573;97393;27887;0;1046;11384;1276;2020-07-21
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;DICIEMBRE;ATLANTICO;SABANALARGA;1577608638;121927;28017;0;1454;13370;900;2020-07-21
82;SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.;2016;JULIO;ATLANTICO;BARRANQUILLA;1577308001;85859;28017;0;32699;302468;20252;2020-07-20
